epoch,acc
1677,0.53138804
1678,0.5261567
1679,0.5322018
1680,0.5335968
1681,0.53568935
1682,0.5351081
1683,0.53406185
1684,0.53208554
1685,0.53313184
1686,0.53208554
1687,0.52987677
1688,0.543362
1689,0.5322018
1690,0.5311555
1691,0.5390607
1692,0.52720296
1693,0.52290165
1694,0.5368519
1695,0.53231806
1696,0.5312718
1697,0.53475934
1698,0.5310393
1699,0.5389444
1700,0.53650314
1701,0.5346431
1702,0.53057426
1703,0.5328993
1704,0.5328993
1705,0.5377819
1706,0.5256917
1707,0.5378982
1708,0.5301093
1709,0.5345269
1710,0.529063
1711,0.5334806
1712,0.5352244
1713,0.5359219
1714,0.5265055
1715,0.5339456
1716,0.5352244
1717,0.52266914
1718,0.5325506
1719,0.52383167
1720,0.53324807
1721,0.5291793
1722,0.5327831
1723,0.5345269
1724,0.53243434
1725,0.5259242
1726,0.5317368
1727,0.5301093
1728,0.5351081
1729,0.53661937
1730,0.53580564
1731,0.5275517
1732,0.5266217
1733,0.5242967
1734,0.53313184
1735,0.5330156
1736,0.5302255
1737,0.53208554
1738,0.5254592
1739,0.5302255
1740,0.53475934
1741,0.5283655
1742,0.5303418
1743,0.5288305
1744,0.53929317
1745,0.52964425
1746,0.52824926
1747,0.53138804
1748,0.5317368
1749,0.5312718
1750,0.5268542
1751,0.5294118
1752,0.5327831
1753,0.5359219
1754,0.53162056
1755,0.52964425
1756,0.5355731
1757,0.53382933
1758,0.5241804
1759,0.5362706
1760,0.53208554
1761,0.53487563
1762,0.5266217
1763,0.529528
1764,0.5315043
1765,0.52731925
1766,0.5369682
1767,0.5302255
1768,0.5265055
1769,0.52441293
1770,0.53987443
1771,0.5322018
1772,0.5327831
1773,0.52534294
1774,0.5380144
1775,0.5345269
1776,0.5346431
1777,0.5346431
1778,0.53092307
1779,0.53406185
1780,0.5249942
1781,0.5284817
1782,0.52359915
1783,0.52452916
1784,0.528598
1785,0.5308068
1786,0.5254592
1787,0.52720296
1788,0.5353406
1789,0.52964425
1790,0.5277842
1791,0.52824926
1792,0.5354569
1793,0.541502
1794,0.52708673
1795,0.5241804
1796,0.52708673
1797,0.53568935
1798,0.5310393
1799,0.5294118
1800,0.5240642
1801,0.5339456
1802,0.5322018
1803,0.5326668
1804,0.5318531
1805,0.5302255
1806,0.52046037
1807,0.52627295
1808,0.5234829
1809,0.53243434
1810,0.53568935
1811,0.5252267
1812,0.5353406
1813,0.5240642
1814,0.5266217
1815,0.52697045
1816,0.5319693
1817,0.53045803
1818,0.5259242
1819,0.525808
1820,0.5328993
1821,0.529528
1822,0.52104163
1823,0.5213904
1824,0.5335968
1825,0.52638924
1826,0.5291793
1827,0.53499186
1828,0.5334806
1829,0.52115786
1830,0.5373169
1831,0.5261567
1832,0.52708673
1833,0.5284817
1834,0.52266914
1835,0.51953036
1836,0.528598
1837,0.5223204
1838,0.5327831
1839,0.52115786
1840,0.52976054
1841,0.5240642
1842,0.5251104
1843,0.52464545
1844,0.5319693
1845,0.52871424
1846,0.52127415
1847,0.5203441
1848,0.5354569
1849,0.5303418
1850,0.52383167
1851,0.5288305
1852,0.53499186
1853,0.5220879
1854,0.526738
1855,0.5301093
1856,0.5215066
1857,0.5308068
1858,0.52976054
1859,0.52092534
1860,0.5225529
1861,0.52824926
1862,0.5251104
1863,0.5328993
1864,0.5230179
1865,0.5233667
1866,0.53138804
1867,0.5266217
1868,0.5317368
1869,0.5213904
1870,0.5261567
1871,0.52534294
1872,0.51999533
1873,0.53336436
1874,0.52441293
1875,0.51941407
1876,0.52987677
1877,0.5311555
1878,0.5302255
1879,0.52894676
1880,0.5247617
1881,0.5181353
1882,0.53208554
1883,0.5277842
1884,0.5325506
1885,0.51767033
1886,0.5191816
1887,0.51953036
1888,0.5326668
1889,0.528598
1890,0.528133
1891,0.51778656
1892,0.5274355
1893,0.5183678
1894,0.526738
1895,0.5266217
1896,0.5249942
1897,0.5223204
1898,0.5254592
1899,0.5198791
1900,0.5274355
1901,0.52987677
1902,0.5277842
1903,0.52266914
1904,0.52371544
1905,0.5345269
1906,0.52359915
1907,0.53057426
1908,0.51999533
1909,0.5189491
1910,0.5268542
1911,0.52046037
1912,0.5279005
1913,0.5268542
1914,0.5217391
1915,0.5247617
1916,0.5292955
1917,0.51662403
1918,0.5208091
1919,0.52290165
1920,0.5182516
1921,0.5268542
1922,0.52115786
1923,0.5380144
1924,0.52604043
1925,0.5362706
1926,0.5266217
1927,0.5231342
1928,0.5284817
1929,0.52383167
1930,0.5265055
1931,0.5352244
1932,0.52708673
1933,0.53243434
1934,0.5217391
1935,0.52964425
1936,0.53406185
1937,0.52266914
1938,0.5239479
1939,0.5268542
1940,0.5239479
1941,0.52894676
1942,0.52638924
1943,0.5339456
1944,0.526738
1945,0.5230179
1946,0.5215066
1947,0.5227854
1948,0.52464545
1949,0.52452916
1950,0.5328993
1951,0.5317368
1952,0.52359915
1953,0.5317368
1954,0.5234829
1955,0.5234829
1956,0.51941407
1957,0.52720296
1958,0.52871424
1959,0.53162056
1960,0.5233667
1961,0.5292955
1962,0.528598
1963,0.51255524
1964,0.53382933
1965,0.5292955
1966,0.5254592
1967,0.5220879
1968,0.5259242
1969,0.5249942
1970,0.52220416
1971,0.51999533
1972,0.5378982
1973,0.5205766
1974,0.52359915
1975,0.52638924
1976,0.52359915
1977,0.5247617
1978,0.52894676
1979,0.5254592
1980,0.529993
1981,0.52104163
1982,0.5179028
1983,0.5249942
1984,0.51929784
1985,0.5308068
1986,0.5283655
1987,0.5216229
1988,0.5291793
1989,0.5230179
1990,0.53231806
1991,0.51755404
1992,0.5224366
1993,0.5127877
1994,0.5265055
1995,0.52464545
1996,0.52627295
1997,0.52359915
1998,0.529063
1999,0.5242967
2000,0.5239479
